source,frame_id,point_id,x,y,z,doppler,snr,noise
right,1,1,-0.5856,1.1365,-0.5856,0,267,450
right,1,2,-1.2676,2.0559,-0.6711,0,118,681
right,2,1,-0.4601,1.2125,-0.5438,0,276,440
right,2,2,-1.2676,2.0559,-0.6711,0,116,682
right,3,1,-0.4601,1.2466,-0.4601,0,279,437
right,3,2,-1.2676,2.0559,-0.6711,0,113,685
right,4,1,-0.5438,1.2275,-0.4183,0,277,437
right,6,1,-0.5856,1.1365,-0.5856,0,280,437
right,7,1,-0.4601,1.1928,-0.5856,0,266,446
right,8,1,-0.4601,1.2304,-0.5019,0,283,433
right,9,1,-0.5019,1.2452,-0.4183,0,277,438
right,10,1,-0.5856,1.2081,-0.4183,0,267,446
right,11,1,-0.5856,1.1365,-0.5856,0,272,446
right,12,1,-0.5019,1.1758,-0.5856,0,276,440
right,10,1,-0.4183,1.2452,-0.5019,0,275,442
right,14,1,-0.4601,1.2466,-0.4601,0,278,437
right,14,2,0.3564,1.5779,-0.5601,0,116,541
right,15,1,-0.5438,1.2275,-0.4183,0,277,437
right,16,1,-0.5019,1.2452,-0.4183,0,274,440
right,16,2,0.3564,1.5779,-0.5601,0,118,540
right,17,1,-0.5438,1.2275,-0.4183,0,272,442
right,18,1,-0.5019,1.2452,-0.4183,0,270,444
right,18,2,-1.2676,2.0559,-0.6711,0,113,686
right,19,1,-0.5438,1.2275,-0.4183,0,274,440
right,19,2,-1.2676,2.0559,-0.6711,0,116,683
right,20,1,-0.5438,1.2275,-0.4183,0,282,432
right,20,2,-1.2676,2.0559,-0.6711,0,119,680
right,21,1,-0.5438,1.2275,-0.4183,0,288,426
right,21,2,-1.2676,2.0559,-0.6711,0,120,678
right,22,1,-0.5856,1.2081,-0.4183,0,270,441
right,22,2,0.3564,1.5779,-0.5601,0,113,544
right,22,3,-1.1439,1.933,-0.2692,0,113,641
right,22,4,-1.193,2.1,-0.6711,0,123,675
right,23,1,-0.5856,1.2081,-0.4183,0,266,443
right,23,2,-1.1439,1.933,-0.2692,0,113,641
right,23,3,-1.2676,2.0559,-0.6711,0,123,675
right,24,1,-0.5856,1.1758,-0.5019,0,278,432
right,24,2,-1.2112,1.8916,-0.2692,0,112,643
right,24,3,-1.2676,2.0559,-0.6711,0,121,677
right,25,1,-0.5856,1.1928,-0.4601,0,262,450
right,25,2,-1.2676,2.0559,-0.6711,0,118,681
right,26,1,-0.6274,1.135,-0.5438,0,274,441
right,26,2,-1.2676,2.03,-0.7456,0,116,683
right,27,1,-0.6274,1.135,-0.5438,0,282,433
right,27,2,-1.2676,2.0559,-0.6711,0,115,684
right,28,1,-0.5856,1.1365,-0.5856,0,274,443
right,28,2,-1.2676,2.0559,-0.6711,0,114,685
right,29,1,-0.5438,1.1571,-0.5856,0,281,436
right,29,2,0.3564,1.5779,-0.5601,0,115,544
right,30,1,-0.4601,1.2125,-0.5438,0,281,435
right,30,2,0.3564,1.5779,-0.5601,0,118,540
right,31,1,-0.4601,1.2125,-0.5438,0,278,437
right,31,2,0.3564,1.5779,-0.5601,0,114,545
right,32,1,-0.4601,1.2466,-0.4601,0,279,437
right,32,2,0.3564,1.5779,-0.5601,0,117,541
right,33,1,-0.4601,1.2466,-0.4601,0,286,430
right,34,1,-0.5019,1.2452,-0.4183,0,268,447
right,35,1,-0.5019,1.2452,-0.4183,0,282,432
right,35,2,0.3564,1.5779,-0.5601,0,120,537
right,36,1,-0.5856,1.2081,-0.4183,0,270,442
right,37,1,-0.5856,1.2081,-0.4183,0,276,436
right,38,1,-0.5856,1.1758,-0.5019,0,268,444
right,39,1,-0.5856,1.1758,-0.5019,0,265,446
right,40,1,-0.5856,1.1571,-0.5438,0,271,442
right,40,2,0.3564,1.5779,-0.5601,0,119,540
right,41,1,-0.6274,1.135,-0.5438,0,277,437
right,41,2,0.3564,1.5779,-0.5601,0,116,542
right,42,1,-0.5856,1.1365,-0.5856,0,266,448
right,43,1,-0.6274,1.114,-0.5856,0,279,439
right,44,1,-0.5856,1.1365,-0.5856,0,278,439
right,45,1,-0.5438,1.1571,-0.5856,0,275,440
right,46,1,-0.5019,1.1758,-0.5856,0,273,442
right,46,2,0.3564,1.5779,-0.5601,0,115,543
right,47,1,-0.4601,1.2125,-0.5438,0,271,444
right,48,1,-0.5019,1.1958,-0.5438,0,273,441
right,49,1,-0.4183,1.2452,-0.5019,0,274,442
right,49,2,-1.193,2.1,-0.6711,0,112,686
right,50,1,-0.4183,1.2452,-0.5019,0,280,436
right,50,2,-1.2676,2.0559,-0.6711,0,115,683
right,51,1,-0.5438,1.2275,-0.4183,0,276,438
right,51,2,-1.2676,2.0559,-0.6711,0,116,683
right,52,1,-0.5438,1.2275,-0.4183,0,271,442
right,52,2,-1.2676,2.0559,-0.6711,0,115,682
right,53,1,-0.5856,1.1758,-0.5019,0,280,431
right,53,2,0.3564,1.5779,-0.5601,0,117,540
right,53,3,-1.2676,2.0559,-0.6711,0,116,682
right,54,1,-0.6274,1.1541,-0.5019,0,274,437
right,54,2,-1.2676,2.0559,-0.6711,0,116,683
right,55,1,-0.5856,1.1365,-0.5856,0,287,430
right,55,2,-1.2676,2.0559,-0.6711,0,116,682
right,56,1,-0.5856,1.1365,-0.5856,0,281,435
right,56,2,-1.193,2.1,-0.6711,0,118,680
right,57,1,-0.4183,1.2275,-0.5438,0,275,441
right,57,2,-1.2676,2.03,-0.7456,0,121,678
right,58,1,-0.4601,1.2466,-0.4601,0,278,438
right,58,2,-1.2676,2.0559,-0.6711,0,124,674
right,59,1,-0.5856,1.1928,-0.4601,0,272,440
right,59,2,-1.1439,1.933,-0.2692,0,114,641
right,59,3,-1.2676,2.0559,-0.6711,0,128,670
right,60,1,-0.6274,1.114,-0.5856,0,285,432
right,60,2,-1.1439,1.933,-0.2692,0,116,639
right,60,3,-1.193,2.1,-0.6711,0,129,669
right,61,1,-0.5019,1.1958,-0.5438,0,281,433
right,61,2,-1.1439,1.933,-0.2692,0,114,641
right,61,3,-1.193,2.1,-0.6711,0,129,670
right,62,1,-0.4601,1.2466,-0.4601,0,279,437
right,62,2,-1.1439,1.933,-0.2692,0,113,642
right,62,3,-1.193,2.0747,-0.7456,0,126,671
right,63,1,-0.5856,1.2081,-0.4183,0,273,439
right,63,2,-1.2676,2.0559,-0.6711,0,124,674
right,64,1,-0.6274,1.114,-0.5856,0,278,439
right,64,2,-1.2676,2.0559,-0.6711,0,122,676
right,65,1,-0.5438,1.1571,-0.5856,0,273,442
right,65,2,-1.2676,2.0559,-0.6711,0,121,677
right,66,1,-0.4183,1.2452,-0.5019,0,276,440
right,66,2,0.3564,1.5951,-0.5092,0,114,545
right,66,3,-1.2676,2.0559,-0.6711,0,121,677
right,67,1,-0.4601,1.2466,-0.4601,0,282,433
right,67,2,-1.2676,2.0559,-0.6711,0,121,678
right,68,1,-0.5856,1.1758,-0.5019,0,268,443
right,68,2,-1.193,2.1,-0.6711,0,122,676
right,69,1,-0.6274,1.135,-0.5438,0,281,434
right,69,2,-1.2676,2.0559,-0.6711,0,127,672
right,70,1,-0.5019,1.1958,-0.5438,0,284,430
right,70,2,-1.0766,1.9609,-0.3364,0,113,641
right,70,3,-1.2676,2.0559,-0.6711,0,131,667
right,71,1,-0.4183,1.2275,-0.5438,0,276,440
right,71,2,0.3564,1.5779,-0.5601,0,114,544
right,71,3,-1.0766,1.9609,-0.3364,0,113,643
right,71,4,-1.193,2.0747,-0.7456,0,128,669
right,72,1,-0.5438,1.2275,-0.4183,0,276,438
right,72,2,-1.2676,2.0559,-0.6711,0,128,671
right,73,1,-0.5856,1.1928,-0.4601,0,268,442
right,73,2,-1.2676,2.0559,-0.6711,0,126,672
right,74,1,-0.5856,1.1365,-0.5856,0,277,440
right,74,2,-1.2676,2.0559,-0.6711,0,125,673
right,75,1,-0.5019,1.1758,-0.5856,0,274,440
right,75,2,-1.193,2.0747,-0.7456,0,122,675
right,76,1,-0.4601,1.2304,-0.5019,0,282,434
right,76,2,-1.2676,2.03,-0.7456,0,121,676
right,76,3,0.0837,2.6838,-0.8366,0,113,663
right,77,1,-0.5019,1.2452,-0.4183,0,273,442
right,77,2,-1.2676,2.0559,-0.6711,0,122,676
right,77,3,0.0837,2.6838,-0.8366,0,112,664
right,78,1,-0.5856,1.1928,-0.4601,0,271,440
right,78,2,-1.2676,2.0559,-0.6711,0,123,675
right,79,1,-0.6274,1.114,-0.5856,0,277,440
right,79,2,-1.2676,2.0559,-0.6711,0,123,675
right,79,3,0.0837,2.6838,-0.8366,0,112,663
right,80,1,-0.5019,1.1758,-0.5856,0,279,437
right,80,2,-1.2676,2.0559,-0.6711,0,120,678
right,81,1,-0.4183,1.2452,-0.5019,0,278,439
right,81,2,-1.2676,2.0559,-0.6711,0,119,679
right,82,1,-0.5019,1.2452,-0.4183,0,274,440
right,82,2,-1.2676,2.0559,-0.6711,0,120,678
right,83,1,-0.5856,1.1758,-0.5019,0,265,446
right,83,2,-1.2676,2.0559,-0.6711,0,120,678
right,84,1,-0.5856,1.1365,-0.5856,0,273,442
right,84,2,-1.2676,2.0559,-0.6711,0,118,680
right,85,1,-0.4601,1.1928,-0.5856,0,266,445
right,85,2,-1.2676,2.0559,-0.6711,0,115,682
right,86,1,-0.4601,1.2304,-0.5019,0,280,436
right,86,2,-1.2676,2.0559,-0.6711,0,115,683
right,87,1,-0.5438,1.2275,-0.4183,0,262,451
right,87,2,-1.2676,2.0559,-0.6711,0,116,682
right,88,1,-0.5856,1.1758,-0.5019,0,273,438
right,88,2,-1.2676,2.0559,-0.6711,0,118,681
right,89,1,-0.5438,1.1571,-0.5856,0,283,433
right,89,2,-1.2676,2.0559,-0.6711,0,116,681
right,90,1,-0.4601,1.2125,-0.5438,0,277,437
right,90,2,-1.2676,2.0559,-0.6711,0,115,683
right,91,1,-0.5019,1.2452,-0.4183,0,279,435
right,91,2,-1.2676,2.0559,-0.6711,0,113,684
right,92,1,-0.5856,1.1928,-0.4601,0,280,431
right,92,2,-1.2676,2.0559,-0.6711,0,113,684
right,93,1,-0.5856,1.1365,-0.5856,0,277,440
right,93,2,-1.2676,2.0559,-0.6711,0,113,685
right,94,1,-0.5019,1.1758,-0.5856,0,280,435
right,94,2,-1.2676,2.0559,-0.6711,0,113,684
right,95,1,-0.4601,1.2304,-0.5019,0,281,436
right,95,2,-1.2676,2.0559,-0.6711,0,115,683
right,96,1,-0.5019,1.2452,-0.4183,0,275,439
right,96,2,-1.2676,2.0559,-0.6711,0,115,682
right,97,1,-0.5856,1.1928,-0.4601,0,270,441
right,97,2,-1.2676,2.0559,-0.6711,0,116,681
right,98,1,-0.6274,1.114,-0.5856,0,281,435
right,98,2,-1.193,2.1,-0.6711,0,116,682
right,99,1,-0.5438,1.1571,-0.5856,0,275,441
right,99,2,-1.193,2.0747,-0.7456,0,113,683
right,100,1,-0.4183,1.2452,-0.5019,0,274,442
right,100,2,-1.2676,2.0559,-0.6711,0,114,683
right,101,1,-0.4601,1.2466,-0.4601,0,278,436
right,102,1,-0.5856,1.1758,-0.5019,0,274,437
right,103,1,-0.5856,1.1365,-0.5856,0,275,441
right,104,1,-0.4601,1.2125,-0.5438,0,278,437
right,105,1,-0.4601,1.2466,-0.4601,0,277,439
right,106,1,-0.5856,1.1928,-0.4601,0,265,446
right,107,1,-0.6274,1.1541,-0.5019,0,267,444
right,108,1,-0.5438,1.1571,-0.5856,0,282,433
right,109,1,-0.4601,1.1928,-0.5856,0,284,430
right,110,1,-0.4601,1.2466,-0.4601,0,278,437
right,111,1,-0.4601,1.2466,-0.4601,0,272,442
right,112,1,-0.5856,1.1928,-0.4601,0,272,440
right,113,1,-0.6274,1.1541,-0.5019,0,274,437
right,114,1,-0.5856,1.1365,-0.5856,0,276,441
right,115,1,-0.5856,1.1365,-0.5856,0,275,442
right,116,1,-0.5019,1.1758,-0.5856,0,268,447
right,117,1,-0.4601,1.2125,-0.5438,0,270,445
right,118,1,-0.4601,1.2304,-0.5019,0,280,436
right,118,2,-1.0766,1.9609,-0.3364,0,115,645
right,118,3,-1.193,2.1,-0.6711,0,114,682
right,119,1,-0.4601,1.2466,-0.4601,0,276,440
right,119,2,-1.0766,1.9609,-0.3364,0,113,647
right,120,1,-0.4601,1.2466,-0.4601,0,281,434
right,120,2,0.3564,1.5779,-0.5601,0,118,538
right,121,1,-0.5438,1.2275,-0.4183,0,276,437
right,122,1,-0.5438,1.2275,-0.4183,0,266,445
right,123,1,-0.5856,1.1928,-0.4601,0,266,444
right,124,1,-0.5438,1.2125,-0.4601,0,277,434
right,125,1,-0.6274,1.1541,-0.5019,0,276,436
right,125,2,-1.2676,2.0559,-0.6711,0,121,677
right,126,1,-0.5856,1.1928,-0.4601,0,267,443
right,126,2,-1.2676,2.0559,-0.6711,0,124,674
right,127,1,-0.6274,1.135,-0.5438,0,278,435
right,127,2,-1.193,2.1,-0.6711,0,120,677
right,128,1,-0.5856,1.1758,-0.5019,0,275,435
right,128,2,-1.2676,2.0559,-0.6711,0,118,680
right,129,1,-0.6274,1.135,-0.5438,0,267,448
right,129,2,-1.2676,2.0559,-0.6711,0,115,683
right,130,1,-0.6274,1.1541,-0.5019,0,273,438
right,130,2,-1.2676,2.0559,-0.6711,0,115,684
right,131,1,-0.6274,1.135,-0.5438,0,276,441
right,132,1,-0.6274,1.135,-0.5438,0,277,436
right,133,1,-0.6274,1.135,-0.5438,0,282,433
right,134,1,-0.6274,1.135,-0.5438,0,277,437
right,135,1,-0.6274,1.135,-0.5438,0,276,440
right,136,1,-0.6274,1.135,-0.5438,0,275,440
right,137,1,-0.5856,1.1365,-0.5856,0,272,446
right,138,1,-0.5856,1.1365,-0.5856,0,275,443
right,139,1,-0.5438,1.1571,-0.5856,0,277,438
right,140,1,-0.5019,1.1758,-0.5856,0,276,438
right,141,1,-0.5019,1.1958,-0.5438,0,275,439
right,142,1,-0.4183,1.2275,-0.5438,0,277,438
right,143,1,-0.4601,1.2304,-0.5019,0,276,440
right,144,1,-0.4183,1.2452,-0.5019,0,270,445
right,145,1,-0.4601,1.2304,-0.5019,0,281,434
right,146,1,-0.4183,1.2452,-0.5019,0,272,444
right,147,1,-0.4183,1.2275,-0.5438,0,278,437
right,148,1,-0.4183,1.2452,-0.5019,0,273,443
right,149,1,-0.4601,1.2304,-0.5019,0,278,438
right,149,2,0.3564,1.5951,-0.5092,0,117,541
right,150,1,-0.4601,1.2466,-0.4601,0,279,437
right,150,2,0.3564,1.5951,-0.5092,0,115,542
right,151,1,-0.4183,1.2452,-0.5019,0,283,432
right,152,1,-0.4601,1.2466,-0.4601,0,274,441
right,153,1,-0.4601,1.2466,-0.4601,0,270,445
right,154,1,-0.5019,1.2452,-0.4183,0,277,436
right,155,1,-0.5019,1.2452,-0.4183,0,273,440
right,155,2,-1.2676,2.0559,-0.6711,0,113,685
right,156,1,-0.5438,1.2275,-0.4183,0,273,440
right,157,1,-0.5438,1.2275,-0.4183,0,277,435
right,158,1,-0.5856,1.1928,-0.4601,0,278,433
right,159,1,-0.6274,1.1541,-0.5019,0,266,441
right,160,1,-0.6274,1.135,-0.5438,0,279,434
right,161,1,-0.6274,1.135,-0.5438,0,268,447
right,162,1,-0.6274,1.135,-0.5438,0,274,440
right,162,2,0.3564,1.5779,-0.5601,0,116,542
right,163,1,-0.6274,1.114,-0.5856,0,286,431
right,163,2,0.3564,1.5779,-0.5601,0,114,543
right,164,1,-0.5856,1.1365,-0.5856,0,277,439
right,165,1,-0.5438,1.1571,-0.5856,0,277,438
right,166,1,-0.5019,1.1758,-0.5856,0,281,433
right,167,1,-0.4183,1.2452,-0.5019,0,277,438
right,167,2,0.3564,1.5951,-0.5092,0,114,543
right,168,1,-0.4601,1.2466,-0.4601,0,271,444
right,169,1,-0.5438,1.2275,-0.4183,0,266,444
right,170,1,-0.5438,1.2275,-0.4183,0,279,433
right,171,1,-0.6274,1.135,-0.5438,0,278,436
right,171,2,0.3564,1.5779,-0.5601,0,114,544
right,172,1,-0.5856,1.1365,-0.5856,0,274,443
right,173,1,-0.4601,1.2125,-0.5438,0,281,434
right,173,2,0.3564,1.5779,-0.5601,0,116,542
right,174,1,-0.4183,1.2452,-0.5019,0,278,438
right,175,1,-0.5438,1.2125,-0.4601,0,282,431
right,175,2,0.3564,1.5951,-0.5092,0,117,540
right,176,1,-0.6274,1.1541,-0.5019,0,277,435
right,177,1,-0.5438,1.1571,-0.5856,0,276,440
right,178,1,-0.4601,1.2125,-0.5438,0,274,441
right,179,1,-0.4601,1.2466,-0.4601,0,281,434
right,179,2,0.3564,1.5951,-0.5092,0,114,543
right,180,1,-0.5438,1.2275,-0.4183,0,277,434
right,180,2,0.3564,1.5951,-0.5092,0,117,540
right,181,1,-0.5856,1.1571,-0.5438,0,275,437
right,182,1,-0.5856,1.1365,-0.5856,0,280,437
right,183,1,-0.5438,1.1571,-0.5856,0,280,435
right,184,1,-0.4183,1.2275,-0.5438,0,277,439
right,185,1,-0.4601,1.2304,-0.5019,0,277,439
right,186,1,-0.5438,1.2275,-0.4183,0,271,442
right,187,1,-0.5856,1.2081,-0.4183,0,267,445
right,188,1,-0.5856,1.1365,-0.5856,0,276,439
right,189,1,-0.5856,1.1365,-0.5856,0,279,438
right,190,1,-0.5019,1.1758,-0.5856,0,277,438
right,191,1,-0.5019,1.1758,-0.5856,0,273,441
right,191,2,0.3564,1.5951,-0.5092,0,112,545
right,192,1,-0.4601,1.2304,-0.5019,0,277,439
right,192,2,0.3564,1.5779,-0.5601,0,117,540
right,193,1,-0.4183,1.2452,-0.5019,0,272,443
right,194,1,-0.5019,1.2452,-0.4183,0,271,443
right,195,1,-0.5438,1.2275,-0.4183,0,272,440
right,196,1,-0.5856,1.1758,-0.5019,0,271,441
right,197,1,-0.6274,1.114,-0.5856,0,271,445
right,197,2,0.3564,1.5951,-0.5092,0,113,544
right,198,1,-0.5856,1.1365,-0.5856,0,271,446
right,199,1,-0.5019,1.1758,-0.5856,0,278,436
right,199,2,0.3564,1.5951,-0.5092,0,113,545
right,200,1,-0.4601,1.2125,-0.5438,0,272,444
right,201,1,-0.4601,1.2466,-0.4601,0,275,440
right,202,1,-0.4601,1.2466,-0.4601,0,272,442
right,203,1,-0.5438,1.2275,-0.4183,0,277,435
right,204,1,-0.5438,1.2125,-0.4601,0,278,433
right,204,2,0.3564,1.5951,-0.5092,0,120,538
right,205,1,-0.6274,1.135,-0.5438,0,281,433
right,205,2,0.3564,1.5951,-0.5092,0,115,542
right,206,1,-0.5856,1.1571,-0.5438,0,275,438
right,207,1,-0.5856,1.1365,-0.5856,0,284,432
right,208,1,-0.5856,1.1365,-0.5856,0,285,431
right,209,1,-0.5019,1.1958,-0.5438,0,283,432
right,209,2,0.3564,1.5779,-0.5601,0,115,543
right,210,1,-0.4601,1.1928,-0.5856,0,279,435
right,210,2,0.3564,1.5951,-0.5092,0,115,543
right,211,1,-0.4601,1.2304,-0.5019,0,272,444
right,212,1,-0.4183,1.2452,-0.5019,0,271,445
right,213,1,-0.4601,1.2466,-0.4601,0,279,437
right,214,1,-0.4183,1.2452,-0.5019,0,279,437
right,215,1,-0.4601,1.2466,-0.4601,0,280,435
right,216,1,-0.4601,1.2466,-0.4601,0,285,430
right,217,1,-0.5019,1.2452,-0.4183,0,294,420
right,217,2,0.3564,1.5779,-0.5601,0,125,532
right,218,1,-0.5019,1.2452,-0.4183,0,272,441
right,219,1,-0.5856,1.2081,-0.4183,0,266,446
right,220,1,-0.6274,1.1541,-0.5019,0,274,437
right,221,1,-0.6274,1.135,-0.5438,0,276,438
right,222,1,-0.6274,1.114,-0.5856,0,278,438
right,223,1,-0.6274,1.135,-0.5438,0,268,446
right,224,1,-0.5856,1.1365,-0.5856,0,275,442
right,225,1,-0.6274,1.135,-0.5438,0,268,446
right,226,1,-0.5856,1.1365,-0.5856,0,283,434
right,227,1,-0.5856,1.1365,-0.5856,0,275,440
right,228,1,-0.5856,1.1365,-0.5856,0,279,438
right,228,2,0.3564,1.5951,-0.5092,0,120,539
right,229,1,-0.6274,1.135,-0.5438,0,277,438
right,230,1,-0.5856,1.1365,-0.5856,0,281,436
right,231,1,-0.6274,1.114,-0.5856,0,270,445
right,232,1,-0.5856,1.1365,-0.5856,0,274,443
right,233,1,-0.6274,1.114,-0.5856,0,276,441
right,234,1,-0.5438,1.1571,-0.5856,0,286,430
right,234,2,0.3564,1.5951,-0.5092,0,119,539
right,235,1,-0.5856,1.1365,-0.5856,0,287,430
right,236,1,-0.5019,1.1758,-0.5856,0,277,437
right,237,1,-0.5438,1.1571,-0.5856,0,281,435
right,238,1,-0.5019,1.1758,-0.5856,0,270,445
right,239,1,-0.4601,1.1928,-0.5856,0,277,437
right,240,1,-0.4601,1.2125,-0.5438,0,276,439
right,240,2,0.3564,1.5779,-0.5601,0,117,540
right,241,1,-0.4183,1.2275,-0.5438,0,274,442
